gene	nseq	nsites	k	LRT	pvalue	direction	result	n_test	n_reference
Morus_014812-R1	20	396	3.355913098657883	3.338205071862831	0.06768841058451192	intensified	not_significant	9	9
Morus_014812-R1	20	396	4.388994569495674	5.60461783201572	0.01791320172469235	intensified	significant_intensified	1	1
Morus_014813-R1	20	244	0.3332624825639727	3.598651787100607	0.05782644968141615	relaxed	not_significant	9	9
Morus_014813-R1	20	244	0.3189753245306903	0.2438224485354112	0.6214588700652699	relaxed	not_significant	1	1
Morus_014815-R1	20	593	0.5756668135354702	2.000216279160668	0.1572767641639051	relaxed	not_significant	9	9
Morus_014815-R1	20	593	3.877347568897332	2.071598762722715	0.1500641387354377	intensified	not_significant	1	1
Morus_014816-R1	20	452	0.1763943343081848	0.6735425594042681	0.4118192294293277	relaxed	not_significant	9	9
Morus_014816-R1	20	452	13.59513377219716	2.526885152370596	0.1119209538468786	intensified	not_significant	1	1
Morus_014859-R1	20	66	2.931773049256421E-8	0.3053489668000111	0.5805483688918642	relaxed	not_significant	9	9
Morus_014859-R1	20	66	0.01024419513843256	3.080218930218962	0.07924985775598137	relaxed	not_significant	1	1
Morus_014860-R1	20	249	12.12521988031165	1.663611316710558	0.1971164357716924	intensified	not_significant	9	9
Morus_014860-R1	20	249	1.364121436029912E-7	2.377805508680922	0.1230703230222028	relaxed	not_significant	1	1
Morus_014884-R1	20	221	0.7607975503703293	0.2218396076691533	0.637641790437764	relaxed	not_significant	9	9
Morus_014884-R1	20	221	6.093349979835506E-15	4.544867121297102	0.0330175847422115	relaxed	significant_relaxed	1	1
Morus_014919-R1	20	155	0.6892482836875449	0.3681660892225409	0.5440056075397559	relaxed	not_significant	9	9
Morus_014919-R1	20	155	16.6071582264836	0.2098942246316255	0.6468503223032567	intensified	not_significant	1	1
Morus_014928-R1	20	118	3.815544718682303	1.901185387323039	0.1679456965523752	intensified	not_significant	9	9
Morus_014928-R1	20	118	0	0.5874419590788875	0.443410005572507	relaxed	not_significant	1	1
Morus_014947-R1	20	423	0.4130848666818413	3.075108012859346	0.07949931289801571	relaxed	not_significant	9	9
Morus_014947-R1	20	423	1.694453564904532	0.4836178469367951	0.4867881346480687	intensified	not_significant	1	1
Morus_014956-R1	20	290	0.6265907868973056	1.613377730584034	0.2040176465992456	relaxed	not_significant	9	9
Morus_014956-R1	20	290	0	1.678390449938888	0.1951384612587987	relaxed	not_significant	1	1
Morus_014961-R1	20	391	0.6315269657393613	1.473735828292774	0.2247571879837416	relaxed	not_significant	9	9
Morus_014961-R1	20	391	0.4045344911274922	3.017826199860792	0.08235378652376679	relaxed	not_significant	1	1
Morus_014967-R1	20	519	1.268603422390822	0.1059317001063391	0.7448242459177828	intensified	not_significant	9	9
Morus_014967-R1	20	519	0.3479994520571525	2.128980943160059	0.1445368193415486	relaxed	not_significant	1	1
Morus_014985-R1	20	163	0.1172186198780079	22.99811207484481	0.000001621605671631166	relaxed	significant_relaxed	9	9
Morus_014985-R1	20	163	0.3968375540416938	0.8763766908946309	0.349195998758706	relaxed	not_significant	1	1
Morus_014987-R1	20	690	0.7358266331237026	1.200710750801591	0.2731796684402303	relaxed	not_significant	9	9
Morus_014987-R1	20	690	0.6483683763541406	0.4390959597458277	0.5075591201524483	relaxed	not_significant	1	1
Morus_015010-R1	20	265	2.438743734732331	3.061439266081834	0.08017062770985461	intensified	not_significant	9	9
Morus_015010-R1	20	265	0	1.421987950389848	0.2330764732394404	relaxed	not_significant	1	1
Morus_015012-R1	20	261	0.7669130033443999	0.153310946802776	0.6953911679862321	relaxed	not_significant	9	9
Morus_015012-R1	20	261	0.2561805096563275	1.06456437286397	0.3021764611504055	relaxed	not_significant	1	1
Morus_015019-R1	20	290	1.042931595282543	0.003453782730503008	0.9531361857799592	intensified	not_significant	9	9
Morus_015019-R1	20	290	1	-4.645698936656117E-9	1	intensified	not_significant	0	1
Morus_015021-R1	20	341	50	5.758192608263926	0.01641194566490367	intensified	significant_intensified	9	9
Morus_015021-R1	20	341	0.6544697807016651	0.4117808744967988	0.5210669850971521	relaxed	not_significant	1	1
Morus_015028-R1	20	317	0.9430859087124652	0.0265484839273995	0.8705679949207289	relaxed	not_significant	9	9
Morus_015028-R1	20	317	35.3401800108234	8.070935777767772	0.004498088124767041	intensified	significant_intensified	1	1
Morus_015048-R1	20	267	0.6928872740748355	1.140212716446513	0.2856073840126847	relaxed	not_significant	9	9
Morus_015048-R1	20	267	0.854469029853447	-0.0004320238394939224	1	relaxed	not_significant	1	1
Morus_015092-R1	20	313	0.2487185333621928	1.137634795582017	0.2861526624480316	relaxed	not_significant	9	9
Morus_015092-R1	20	313	0.1461368180572208	0.2452299771584876	0.6204540068932751	relaxed	not_significant	1	1
Morus_015095-R1	20	277	5.276059995317802	5.133804025115751	0.0234642479860061	intensified	significant_intensified	9	9
Morus_015095-R1	20	277	1.088075011704417	0.03627875662459701	0.8489409815932021	intensified	not_significant	1	1
Morus_015111-R1	20	365	11.75411028590155	1.943753137445128	0.1632616031814045	intensified	not_significant	9	9
Morus_015111-R1	20	365	1.40059097638996	0.03299064941893448	0.8558705274075272	intensified	not_significant	1	1
Morus_015122-R1	20	164	0.3002418438283735	1.378133901858746	0.2404192676717105	relaxed	not_significant	9	9
Morus_015122-R1	20	164	0.1775853245940552	0.6426693539633561	0.4227458352769859	relaxed	not_significant	1	1
Morus_015123-R1	20	237	6.120914519992059	3.033200082673829	0.08157697724269797	intensified	not_significant	9	9
Morus_015123-R1	20	237	3.28995186199301	2.565983171512926	0.1091846583940289	intensified	not_significant	1	1
Morus_015124-R1	20	509	0.02213288088310168	2.593337203254123	0.1073140124147466	relaxed	not_significant	9	9
Morus_015124-R1	20	509	4.790905694194898E-8	0.5309947890455078	0.4661889296146684	relaxed	not_significant	1	1
Morus_015125-R1	20	768	2.820107958515473	4.280984930817795	0.03854100886831846	intensified	significant_intensified	9	9
Morus_015125-R1	20	768	0.910237923381967	0.08567645772018295	0.7697473334768545	relaxed	not_significant	1	1
Morus_015127-R1	20	285	0.6191180773654652	0.8539806209846574	0.3554286730695142	relaxed	not_significant	9	9
Morus_015127-R1	20	285	0	0.3226436645845752	0.5700232141038277	relaxed	not_significant	1	1
Morus_015128-R1	20	210	0.1404590558330087	3.012828644024466	0.08260801879491453	relaxed	not_significant	9	9
Morus_015128-R1	20	210	0	0.1686021615682876	0.6813571104721937	relaxed	not_significant	1	1
Morus_015130-R1	20	450	0.9568369052196946	0.00408534760663315	0.9490365356871032	relaxed	not_significant	9	9
Morus_015130-R1	20	450	0.602943958775063	0.1081092261583763	0.7423071089077294	relaxed	not_significant	1	1
Morus_015138-R1	20	585	1.253644242189415	0.60181398253917	0.4378867454256105	intensified	not_significant	9	9
Morus_015138-R1	20	585	12.93790658816784	1.55348301282902	0.2126219896370534	intensified	not_significant	1	1
Morus_015142-R1	20	248	15.96951853884097	3.474380854133415	0.06232604195120561	intensified	not_significant	9	9
Morus_015142-R1	20	248	40.36810802988602	0.3757306862212317	0.5398970041499276	intensified	not_significant	1	1
Morus_015148-R1	20	460	0.7929057525188898	0.2730799604360072	0.6012731519812355	relaxed	not_significant	9	9
Morus_015148-R1	20	460	2.178443623860153	1.63605672804897	0.2008673604979978	intensified	not_significant	1	1
Morus_015154-R1	20	342	1.093574348623958	0.1055229897701793	0.7452998809564273	intensified	not_significant	9	9
Morus_015154-R1	20	342	1.24545159850367	0.09961304845000996	0.7522944860593512	intensified	not_significant	1	1
Morus_015162-R2	20	606	2.739062417403715	2.121738226895104	0.1452216449264022	intensified	not_significant	9	9
Morus_015162-R2	20	606	0.4900564813362625	0.01473835914657684	0.9033729148602467	relaxed	not_significant	1	1
Morus_015163-R1	20	229	1.124655292900912	0.03682139224474668	0.8478291460602347	intensified	not_significant	9	9
Morus_015163-R1	20	229	27.24438898819123	2.219243858869959	0.1362998000849105	intensified	not_significant	1	1
Morus_015171-R1	20	438	1.325885337801511	2.211184442981903	0.1370134395716593	intensified	not_significant	9	9
Morus_015171-R1	20	438	0.8769544792639853	0.03414635445187741	0.8533958520308705	relaxed	not_significant	1	1
Morus_015173-R1	20	154	1.156151374261339E-9	4.660403840400249	0.03086593096745505	relaxed	significant_relaxed	9	9
Morus_015173-R1	20	154	1.595559664909463E-7	3.782902157677654	0.05177877916567042	relaxed	not_significant	1	1
Morus_015174-R1	20	270	0.8456036061444027	0.1106201845423129	0.7394391663557354	relaxed	not_significant	9	9
Morus_015174-R1	20	270	11.93453505859561	0.1777284858253552	0.6733326552098657	intensified	not_significant	1	1
Morus_015183-R1	20	438	0.2333128191939574	4.164493312100603	0.04127975807514372	relaxed	significant_relaxed	9	9
Morus_015183-R1	20	438	3.011568819816763	16.69449754017114	0.00004390816802546382	intensified	significant_intensified	1	1
Morus_015185-R1	20	278	1.314714782525736	0.3646621915208925	0.5459283058804032	intensified	not_significant	9	9
Morus_015185-R1	20	278	1	-9.752466212376021E-8	1	intensified	not_significant	0	1
Morus_015186-R1	20	334	1.229686724257121	0.1142412009476175	0.7353663081221005	intensified	not_significant	9	9
Morus_015186-R1	20	334	0.5163859243127412	1.187519975777832	0.2758303779805772	relaxed	not_significant	1	1
Morus_015187-R1	20	210	0.06591646194937051	4.672691442409814	0.03064586520801982	relaxed	significant_relaxed	9	9
Morus_015187-R1	20	210	1	-0.00003581934834073763	1	intensified	not_significant	0	1
Morus_015190-R1	20	421	0.2228079070559955	7.592024687481171	0.005862706979392507	relaxed	significant_relaxed	9	9
Morus_015190-R1	20	421	5.979025445903425	0.3752725204594753	0.5401442264762197	intensified	not_significant	1	1
Morus_015194-R1	20	531	0	1.623873084104162	0.2025525859478141	relaxed	not_significant	9	9
Morus_015194-R1	20	531	0.6072912718716238	0.4971674107873696	0.4807473884659431	relaxed	not_significant	1	1
Morus_015197-R1	20	633	0.6109242277878303	0.8659557703285827	0.352077360948129	relaxed	not_significant	9	9
Morus_015197-R1	20	633	0.3187767542451994	0.8352091210235812	0.3607705693344867	relaxed	not_significant	1	1
Morus_015198-R1	20	183	50	2.143194854307694	0.1432033873228929	intensified	not_significant	9	9
Morus_015198-R1	20	183	1	-4.003304638899863E-7	1	intensified	not_significant	0	1
Morus_015199-R3	20	262	0.2199221224029679	2.219450274361861	0.1362815773041096	relaxed	not_significant	9	9
Morus_015199-R3	20	262	0.2935221243139113	0.3648611119479028	0.5458188150169352	relaxed	not_significant	1	1
Morus_015202-R3	20	304	0.4828546864187552	2.318821724215013	0.1278168126421688	relaxed	not_significant	9	9
Morus_015202-R3	20	304	0	2.424321079460242	0.1194649900379154	relaxed	not_significant	1	1
Morus_015207-R1	20	300	0.4644414000760265	2.474496488155637	0.1157064916027867	relaxed	not_significant	9	9
Morus_015207-R1	20	300	0.9602323827330631	0.001547468536955421	0.9686210088017519	relaxed	not_significant	1	1
Morus_015215-R1	20	434	0.9268845185977796	0.0407389150977906	0.8400427207949644	relaxed	not_significant	9	9
Morus_015215-R1	20	434	1.556227245646151	0.1176895640537623	0.7315539798158905	intensified	not_significant	1	1
Morus_015217-R1	20	193	1.492859302849083	0.08025677128262032	0.7769497435363609	intensified	not_significant	9	9
Morus_015217-R1	20	193	0.5335712731183474	0.4403808851802751	0.5069386756272098	relaxed	not_significant	1	1
Morus_015218-R1	20	387	1.055520226168273	0.010214276777333	0.9194983018677034	intensified	not_significant	9	9
Morus_015218-R1	20	387	1	-0.0002772144316622871	1	intensified	not_significant	0	1
Morus_015222-R1	20	322	1.409505686036544	0.3825397726932351	0.5362471175655197	intensified	not_significant	9	9
Morus_015222-R1	20	322	7.1297669648847E-10	0.4269017673641429	0.5135131329803266	relaxed	not_significant	1	1
Morus_015227-R1	20	446	16.14405058308597	0.0202636091325985	0.8868033139807947	intensified	not_significant	9	9
Morus_015227-R1	20	446	0.7202798970692585	0.5084889509525965	0.4757937103023759	relaxed	not_significant	1	1
Morus_015229-R1	20	516	0.316048276568365	0.5384280882844905	0.4630849086996182	relaxed	not_significant	9	9
Morus_015229-R1	20	516	0.7243529387866227	0.08043647064914694	0.7767067885437287	relaxed	not_significant	1	1
Morus_015230-R1	20	174	2.630476431368504	1.322075252553987	0.250219947177533	intensified	not_significant	9	9
Morus_015230-R1	20	174	1.91537279073084E-16	3.245627339567363	0.07161427014977051	relaxed	not_significant	1	1
Morus_015231-R1	20	432	0.9957787067354217	0.0001377058952130028	0.9906371867623055	relaxed	not_significant	9	9
Morus_015231-R1	20	432	0.2397138851285414	3.682358071723684	0.05499102571657211	relaxed	not_significant	1	1
Morus_015232-R1	20	113	1.665597927537299	0.1375228567985687	0.7107561530065785	intensified	not_significant	9	9
Morus_015232-R1	20	113	0.8532112476730974	-2.266119736304972E-8	1	relaxed	not_significant	1	1
Morus_015233-R1	20	774	3.074954273346775	1.849130849821449	0.1738845155822266	intensified	not_significant	9	9
Morus_015233-R1	20	774	0.8827137609062619	0.047179571365632	0.8280457910177249	relaxed	not_significant	1	1
Morus_015236-R1	20	399	0.586193192285359	0.597789576672767	0.4394226477271973	relaxed	not_significant	9	9
Morus_015236-R1	20	399	16.41792223332698	1.860410231480273	0.172577461205345	intensified	not_significant	1	1
Morus_015242-R1	20	166	1.127634529308251	0.02602602726210534	0.8718367709566823	intensified	not_significant	9	9
Morus_015242-R1	20	166	1	-0.0002164634670407395	1	intensified	not_significant	0	1
Morus_015246-R1	20	297	2.281313931094919	2.416280805691713	0.1200797212004316	intensified	not_significant	9	9
Morus_015246-R1	20	297	0	3.135743794026894	0.07659344203811091	relaxed	not_significant	1	1
Morus_015249-R1	20	189	5.184646283403565	0.5166043975837056	0.4722937545905012	intensified	not_significant	9	9
Morus_015249-R1	20	189	1.728532892207647	0.573886273930384	0.4487187341971757	intensified	not_significant	1	1
Morus_015251-R1	20	395	0.6004003199466715	0.1990055937440047	0.6555247021694071	relaxed	not_significant	9	9
Morus_015251-R1	20	395	7.652637384715031	1.177406136050195	0.2778846880302832	intensified	not_significant	1	1
Morus_015260-R1	20	307	1.009301718847013	0.000746930158129544	0.9781965109042121	intensified	not_significant	9	9
Morus_015260-R1	20	307	1.615710078682267	0.5674836408552437	0.4512605867044925	intensified	not_significant	1	1
Morus_015266-R1	20	185	0.8499689766042376	0.1233959786245578	0.7253800699886086	relaxed	not_significant	9	9
Morus_015266-R1	20	185	0	2.257159756741657	0.1329977880466837	relaxed	not_significant	1	1
Morus_015272-R1	20	111	1.486281694700002	0.01930540454577567	0.8894944881852114	intensified	not_significant	9	9
Morus_015272-R1	20	111	1	-0.000002324071829207242	1	intensified	not_significant	0	1
Morus_015279-R1	20	406	1.934081099352866	1.875702888555679	0.1708233473566326	intensified	not_significant	9	9
Morus_015279-R1	20	406	7.446884355250821	1.759030898266246	0.1847454387090243	intensified	not_significant	1	1
Morus_015284-R1	20	334	2.046472155147735	1.632169543622695	0.2014032326906143	intensified	not_significant	9	9
Morus_015284-R1	20	334	0.7086033814603765	0.257465147828043	0.6118670049342649	relaxed	not_significant	1	1
Morus_015295-R1	20	258	2.442198860079948	1.008657729288643	0.3152246204426087	intensified	not_significant	9	9
Morus_015295-R1	20	258	4.4144113961928	0.2766053976474723	0.5989348406597301	intensified	not_significant	1	1
Morus_015296-R1	20	300	1.203206760063001	0.4444075771662028	0.5050027414311149	intensified	not_significant	9	9
Morus_015296-R1	20	300	1.194961348651669	0.07952584107260918	0.77794100731987	intensified	not_significant	1	1
Morus_015300-R1	20	355	1.572626294968575	1.209922091210501	0.2713475521368528	intensified	not_significant	9	9
Morus_015300-R1	20	355	0.6773604693351529	0.5524737169271248	0.4573086927496927	relaxed	not_significant	1	1
Morus_015305-R1	20	361	0.4944398535906733	1.108743831738138	0.2923551747566486	relaxed	not_significant	9	9
Morus_015305-R1	20	361	13.07536155399492	0.3751111518713515	0.5402313490117503	intensified	not_significant	1	1
Morus_015307-R1	20	360	0.7206580359257636	0.3381922777398358	0.5608745366246692	relaxed	not_significant	9	9
Morus_015307-R1	20	360	3.15305980651159E-14	1.663085297662292	0.1971872675988932	relaxed	not_significant	1	1
Morus_015308-R1	20	303	0.750873259917016	0.4156391963742863	0.5191210602030916	relaxed	not_significant	9	9
Morus_015308-R1	20	303	0.999999419268831	-0.00002999473144882359	1	relaxed	not_significant	1	1
Morus_015310-R1	20	587	0.9649540153381811	0.009149011739282287	0.9237981824581755	relaxed	not_significant	9	9
Morus_015310-R1	20	587	0.5920776309705624	0.6211215188259303	0.4306308277371133	relaxed	not_significant	1	1
Morus_015322-R1	20	349	1.205964188950394	0.3950583493196973	0.5296524304058683	intensified	not_significant	9	9
Morus_015322-R1	20	349	50	3.011865170115016	0.08265712933619929	intensified	not_significant	1	1
Morus_015323-R1	20	337	2.097909800562692	1.233384241649219	0.2667498918674236	intensified	not_significant	9	9
Morus_015323-R1	20	337	0.5561469669875188	0.7972008631213612	0.3719315853727777	relaxed	not_significant	1	1
Morus_015324-R1	20	287	0.1905800166832692	2.682614962533989	0.1014490175698883	relaxed	not_significant	9	9
Morus_015324-R1	20	287	6.968754918746411	3.781033216995638	0.05183664241996389	intensified	not_significant	1	1
Morus_015325-R1	20	1287	0.7294408866202027	0.3198680453278939	0.5716869556980714	relaxed	not_significant	9	9
Morus_015325-R1	20	1287	1.003759385001484	0.0001405584735039156	0.990540712974507	intensified	not_significant	1	1
Morus_015330-R1	20	229	0.6336107409749306	0.5476959797570089	0.4592606467314302	relaxed	not_significant	9	9
Morus_015330-R1	20	229	1.614323181407203E-8	0.9728791484612884	0.3239631758422683	relaxed	not_significant	1	1
Morus_015331-R1	20	296	4.341834276275729	6.905690364153088	0.008592184301529415	intensified	significant_intensified	9	9
Morus_015331-R1	20	296	14.30661706793836	0.6468941382063349	0.4212252997556105	intensified	not_significant	1	1
Morus_015332-R1	20	351	0.3939918768725848	3.810091670388829	0.05094466223478078	relaxed	not_significant	9	9
Morus_015332-R1	20	351	0.8532129992242196	-0.000001586646249052137	1	relaxed	not_significant	1	1
Morus_015337-R1	20	248	2.106118990600444	2.228482511877701	0.1354868574485326	intensified	not_significant	9	9
Morus_015337-R1	20	248	0.2062881989384911	1.092206881719903	0.295982752106753	relaxed	not_significant	1	1
Morus_015344-R2	20	235	0.3192234965336521	1.691903290278333	0.1933502636169583	relaxed	not_significant	9	9
Morus_015344-R2	20	235	0	1.720508280488502	0.1896276313201193	relaxed	not_significant	1	1
Morus_015347-R1	20	592	4.447884547731579	2.961651153382263	0.08526083327288569	intensified	not_significant	9	9
Morus_015347-R1	20	592	1.270232363928855	0.5074007492421515	0.4762662218811181	intensified	not_significant	1	1
Morus_015357-R1	20	113	0.8532132698523288	-2.467791091476101E-7	1	relaxed	not_significant	9	9
Morus_015357-R1	20	113	0.8532110711689921	-1.459347913623787E-7	1	relaxed	not_significant	1	1
Morus_015362-R1	20	291	0.2664168523693056	1.489782192079474	0.222250257108322	relaxed	not_significant	9	9
Morus_015362-R1	20	291	0.1538719028370883	0.3005113927520142	0.5835620009940137	relaxed	not_significant	1	1
Morus_015381-R1	20	231	17.85224166807512	3.751586764838066	0.05275740576775589	intensified	not_significant	9	9
Morus_015381-R1	20	231	0.02044291620142352	1.784304211319068	0.1816216811588643	relaxed	not_significant	1	1
Morus_015382-R1	20	333	2.471838610617755	0.9657680576583516	0.3257378857802909	intensified	not_significant	9	9
Morus_015382-R1	20	333	21.09008056856946	1.523817149247407	0.2170427575048626	intensified	not_significant	1	1
Morus_015393-R1	20	112	2.213790288497011	1.848656270333549	0.1739397590511929	intensified	not_significant	9	9
Morus_015393-R1	20	112	15.03665656969807	0.5829938453111936	0.4451412160723344	intensified	not_significant	1	1
Morus_015402-R1	20	293	2.298768687628506	0.3138741239981755	0.5753125412875996	intensified	not_significant	9	9
Morus_015402-R1	20	293	2.882337679099678	3.211587591709758	0.07311850474038206	intensified	not_significant	1	1
Morus_015407-R1	20	373	0.8331100655810852	0.1603464953041112	0.6888377072561089	relaxed	not_significant	9	9
Morus_015407-R1	20	373	1.087837831519955	0.01792562278114929	0.8934922432271404	intensified	not_significant	1	1
Morus_015414-R1	20	516	0.527216173582117	2.434887426004025	0.1186624134923088	relaxed	not_significant	9	9
Morus_015414-R1	20	516	0.3397239582791696	0.3339689121603442	0.5633313419986675	relaxed	not_significant	1	1
Morus_015423-R1	20	170	0.44338154772262	0.9908864428161905	0.3195258166596628	relaxed	not_significant	9	9
Morus_015423-R1	20	170	0	0.866314514048554	0.3519776316664569	relaxed	not_significant	1	1
Morus_015425-R1	20	229	0.6382375468818707	0.2122824103494168	0.6449843258019115	relaxed	not_significant	9	9
Morus_015425-R1	20	229	1.303009681825142	0.1946900948682924	0.6590414257954333	intensified	not_significant	1	1
Morus_015427-R1	20	192	0.3017720263281686	2.063417860283607	0.1508714383217333	relaxed	not_significant	9	9
Morus_015427-R1	20	192	0	0.8809632282773237	0.3479379947120366	relaxed	not_significant	1	1
Morus_015428-R1	20	268	0.8557260847889701	-3.442237357376143E-7	1	relaxed	not_significant	9	9
Morus_015428-R1	20	268	1	-0.0001477066434745211	1	intensified	not_significant	0	1
Morus_015430-R1	20	329	0.2115648910356464	6.641831944011756	0.009961145145163774	relaxed	significant_relaxed	9	9
Morus_015430-R1	20	329	6.106506717366103E-7	0.3299692809969201	0.5656771771305611	relaxed	not_significant	1	1
Morus_015432-R1	20	207	1.297261117670582	0.3686166542943283	0.5437592773060511	intensified	not_significant	9	9
Morus_015432-R1	20	207	0.2299243314367871	1.697707302714662	0.1925880851215364	relaxed	not_significant	1	1
Morus_015445-R1	20	369	1.771244542368763	2.130998904151966	0.1443466621866505	intensified	not_significant	9	9
Morus_015445-R1	20	369	0.1802352849648716	0.7324173022543619	0.3921007672345903	relaxed	not_significant	1	1
Morus_015446-R1	20	379	0.9957850240632378	0.00008061758580879541	0.9928361065074949	relaxed	not_significant	9	9
Morus_015446-R1	20	379	0.585921786236534	0.4510873771350816	0.5018190281849758	relaxed	not_significant	1	1
Morus_015447-R1	20	464	1.931336100799138	1.168329644970072	0.2797447195217073	intensified	not_significant	9	9
Morus_015447-R1	20	464	50	4.675891108225187	0.03058882942344454	intensified	significant_intensified	1	1
Morus_015450-R1	20	392	0.2764039660125178	1.865195718618452	0.1720263356675664	relaxed	not_significant	9	9
Morus_015450-R1	20	392	1.033839805971851	0.00225287242574268	0.9621430765121	intensified	not_significant	1	1
Morus_015455-R1	20	606	0.833871844117193	0.08817068517419102	0.766515760428065	relaxed	not_significant	9	9
Morus_015455-R1	20	606	2.614352224961631	0.3639482173603028	0.5463216313497801	intensified	not_significant	1	1
Morus_015456-R1	20	374	0.9900985880532763	0.00006984654828556813	0.9933318174573996	relaxed	not_significant	9	9
Morus_015456-R1	20	374	0.1880226704361578	1.977349500701166	0.1596699101033825	relaxed	not_significant	1	1
Morus_015460-R1	20	280	0.1971159762282158	1.770310401534516	0.183343669137352	relaxed	not_significant	9	9
Morus_015460-R1	20	280	0.1863704944489656	0.130785012229353	0.7176194959645072	relaxed	not_significant	1	1
Morus_015477-R1	20	408	1.671961850271722	0.6123584226697858	0.4339012017715537	intensified	not_significant	9	9
Morus_015477-R1	20	408	0	0.904318944406441	0.3416262771425242	relaxed	not_significant	1	1
Morus_015481-R1	20	317	0.8532132596489699	-0.000009024945029523224	1	relaxed	not_significant	9	9
Morus_015481-R1	20	317	0.8532131150388296	-0.000009307867912866641	1	relaxed	not_significant	1	1
Morus_015487-R1	20	364	0.2568240817032157	3.222495456498109	0.07263282407338822	relaxed	not_significant	9	9
Morus_015487-R1	20	364	0	4.616094967691424	0.03167326750369481	relaxed	significant_relaxed	1	1
Morus_015488-R1	20	219	0.6809491725375645	0.3052281834707173	0.5806232322349623	relaxed	not_significant	9	9
Morus_015488-R1	20	219	31.28875548139483	1.030734508430214	0.3099862152506366	intensified	not_significant	1	1
Morus_015493-R1	20	699	1.62548854207923	1.287039365104647	0.256594275712848	intensified	not_significant	9	9
Morus_015493-R1	20	699	50	3.740450056886402	0.05311013817402954	intensified	not_significant	1	1
Morus_015497-R1	20	488	16.03153216311338	4.078547809835982	0.043430970012729	intensified	significant_intensified	9	9
Morus_015497-R1	20	488	7.929367889336542	1.071016443400367	0.3007159682159684	intensified	not_significant	1	1
Morus_015500-R1	20	518	1.575247766729187	0.6864786986079707	0.4073646946000973	intensified	not_significant	9	9
Morus_015500-R1	20	518	0.3886109477776737	1.345945005169597	0.2459882694199491	relaxed	not_significant	1	1
Morus_015504-R1	20	615	2.00262306624363	2.698929392989157	0.1004156558675011	intensified	not_significant	9	9
Morus_015504-R1	20	615	0.3290608475420704	1.85558467928422	0.173135257744131	relaxed	not_significant	1	1
Morus_015510-R1	20	1662	1.908745542388064	6.268874348599638	0.01228771815226815	intensified	significant_intensified	9	9
Morus_015510-R1	20	1662	0.3655799044194397	2.328984669456986	0.1269846799276811	relaxed	not_significant	1	1
Morus_015511-R1	20	412	0.9259312321924752	0.01509227852966433	0.9022253769512014	relaxed	not_significant	9	9
Morus_015511-R1	20	412	6.37309503793925	6.92807918071594	0.008485277200115493	intensified	significant_intensified	1	1
Morus_015514-R1	20	354	1.199704872709141	0.08152078730290668	0.775246968681752	intensified	not_significant	9	9
Morus_015514-R1	20	354	2.138966475174546E-8	1.919590447675546	0.165901816235061	relaxed	not_significant	1	1
Morus_015516-R1	20	341	0.2461040966867117	3.501138159193943	0.06132666872264159	relaxed	not_significant	9	9
Morus_015516-R1	20	341	3.033150519327195E-7	0.9348430137260948	0.3336076250234141	relaxed	not_significant	1	1
Morus_015521-R1	20	461	1.359441809986413	0.7217384012637922	0.3955742734584418	intensified	not_significant	9	9
Morus_015521-R1	20	461	0.1726052437202667	2.359859788526592	0.1244933782621463	relaxed	not_significant	1	1
Morus_015523-R1	20	164	0.7699640591354733	0.2669680535072985	0.605372917470424	relaxed	not_significant	9	9
Morus_015523-R1	20	164	0.5679044672615828	1.377707355914481	0.2404920543871928	relaxed	not_significant	1	1
Morus_015527-R1	20	224	0.1810843826440859	3.59341099055564	0.05800906094292546	relaxed	not_significant	9	9
Morus_015527-R1	20	224	35.80742551236564	7.173413793259897	0.007399183968014866	intensified	significant_intensified	1	1
Morus_015529-R1	20	170	0.2132176003247745	4.292974724809937	0.03827015110663678	relaxed	significant_relaxed	9	9
Morus_015529-R1	20	170	0.7086460468886084	0.3222416445250929	0.5702636027983242	relaxed	not_significant	1	1
Morus_015530-R1	20	327	0.3073761684124038	1.076087604149507	0.2995744373167609	relaxed	not_significant	9	9
Morus_015530-R1	20	327	0.000004168375073807333	1.160418968660451	0.2813786670319761	relaxed	not_significant	1	1
Morus_015531-R1	20	336	3.730528642197269	3.218492758711363	0.07281064396488302	intensified	not_significant	9	9
Morus_015531-R1	20	336	0.5424947539026481	0.7397844889919725	0.3897299227660818	relaxed	not_significant	1	1
Morus_015534-R1	20	244	3.487029655464991	0.9441408120378583	0.3312152010804712	intensified	not_significant	9	9
Morus_015534-R1	20	244	1	-0.0006897028456478438	1	intensified	not_significant	0	1
Morus_015539-R1	20	394	1.118071396686986	0.1123721095354995	0.7374595174354823	intensified	not_significant	9	9
Morus_015539-R1	20	394	1.242606755192727	0.06355155261098844	0.800968150353215	intensified	not_significant	1	1
Morus_015540-R1	20	300	0.7407179052781392	0.2718252436461626	0.6021100033132116	relaxed	not_significant	9	9
Morus_015540-R1	20	300	0.1465700172683837	3.033615487749103	0.08155609773109074	relaxed	not_significant	1	1
Morus_015551-R1	20	232	0.996769181806792	-0.0001145639448623115	1	relaxed	not_significant	9	9
Morus_015551-R1	20	232	1	-0.00003833299251709832	1	intensified	not_significant	0	1
Morus_015552-R1	20	248	0.3312544107816154	1.165597537330086	0.2803076781246264	relaxed	not_significant	9	9
Morus_015552-R1	20	248	0.1589222177912163	1.112103145026595	0.291625228099098	relaxed	not_significant	1	1
