Gene	ID	Subset	omega_A	omega_B	pos_A	pos_B	puri_A	puri_B	log2_omega_ratio	cand
Morus_011907-R1	C	22	0.203409755806157	0.105984054024383	FALSE	FALSE	FALSE	TRUE	0.940541655991164	purifying
Morus_011925-R1	C	22	0.495229760541395	0.0552850992001187	FALSE	FALSE	FALSE	TRUE	3.16313542166308	purifying
Morus_011956-R1	C	22	0.452347588578857	0.0178098525136486	FALSE	FALSE	FALSE	TRUE	4.66668430621085	purifying
Morus_011987-R1	C	22	0.206107698971423	0.128779321624261	FALSE	FALSE	FALSE	TRUE	0.678497441116215	purifying
Morus_011991-R1	C	22	0.655515409983832	0.198911055372899	FALSE	FALSE	FALSE	TRUE	1.72050623336216	purifying
Morus_012001-R1	C	22	0.332514260725533	0.0569376119900345	FALSE	FALSE	FALSE	TRUE	2.54596232395883	purifying
Morus_012004-R1	C	22	0.399643021624571	0.264084752606445	FALSE	FALSE	FALSE	TRUE	0.597710890407446	purifying
Morus_012009-R1	C	22	0.277947680913856	0.173205193322116	FALSE	FALSE	FALSE	TRUE	0.682331156894982	purifying
Morus_012014-R1	C	22	0.217937221416915	0.0453399487282001	FALSE	FALSE	FALSE	TRUE	2.26505795009763	purifying
Morus_012021-R1	C	22	0.647694213257938	0.190235056992288	FALSE	FALSE	FALSE	TRUE	1.76752972041234	purifying
Morus_012027-R1	C	22	0.104755279912326	0.0592344428539603	FALSE	FALSE	TRUE	TRUE	0.822514756952091	purifying
Morus_012033-R1	C	22	0.572902703270582	0.208067121571802	FALSE	FALSE	FALSE	TRUE	1.46124113445723	purifying
Morus_012039-R1	C	22	0.480003854492185	0.290444172725568	FALSE	FALSE	FALSE	TRUE	0.724785106009201	purifying
Morus_012042-R2	C	22	0.0883778802986667	0.0502270381158996	FALSE	FALSE	TRUE	TRUE	0.815221127240868	purifying
Morus_012044-R1	C	22	0.663506718621095	0.19273161248901	FALSE	FALSE	FALSE	TRUE	1.78351784754687	purifying
Morus_012050-R1	C	22	0.307222557601847	0.0271644018066204	FALSE	FALSE	FALSE	TRUE	3.49949496626361	purifying
Morus_012065-R1	C	22	0.542520508640482	0.339418617364882	FALSE	FALSE	FALSE	TRUE	0.676611976138734	purifying
Morus_012069-R1	C	22	0.190563351413976	0.103015492634192	FALSE	FALSE	FALSE	TRUE	0.887409368523524	purifying
Morus_012074-R1	C	22	0.649689166967297	0.16206275737904	FALSE	FALSE	FALSE	TRUE	2.00319705734296	purifying
Morus_012080-R1	C	22	0.37781203216041	0.169313914226628	FALSE	FALSE	FALSE	TRUE	1.15796810903091	purifying
Morus_012099-R1	C	22	0.546785820916916	0.0411103364440741	FALSE	FALSE	FALSE	TRUE	3.73340274792483	purifying
Morus_012105-R1	C	22	0.496890858136194	0.350691955689221	FALSE	FALSE	FALSE	TRUE	0.502724661376952	purifying
Morus_012124-R1	C	22	0.723263812951033	0.154251312903174	FALSE	FALSE	FALSE	TRUE	2.22923920226355	purifying
Morus_012126-R1	C	22	0.443831503950205	0.270791911633157	FALSE	FALSE	TRUE	TRUE	0.712827428976814	purifying
Morus_012129-R1	C	22	0.429586221842222	0.0974082177522164	FALSE	FALSE	FALSE	TRUE	2.1408323282187	purifying
Morus_012135-R1	C	22	0.495661080593915	0.104312402155022	FALSE	FALSE	FALSE	TRUE	2.24844328621413	purifying
Morus_012170-R1	C	22	0.13341488322126	0.079119185631953	FALSE	FALSE	FALSE	TRUE	0.753820134955376	purifying
Morus_012221-R1	C	22	0.509964141281256	0.132505039917219	FALSE	FALSE	FALSE	TRUE	1.94434857129549	purifying
Morus_012250-R1	C	22	0.378311620313239	0.139167374247669	FALSE	FALSE	TRUE	TRUE	1.44275405913905	purifying
Morus_012258-R1	C	22	0.415446932499227	0.266356088682193	FALSE	FALSE	FALSE	TRUE	0.641307944666135	purifying
Morus_012279-R1	C	22	0.353174977213401	0.234002957915613	FALSE	FALSE	FALSE	TRUE	0.59385636395879	purifying
Morus_012322-R1	C	22	0.558053097524321	0.0779288201791633	FALSE	FALSE	FALSE	TRUE	2.84017351822954	purifying
Morus_012352-R1	C	22	0.35500348183178	0.240911074575878	FALSE	FALSE	TRUE	TRUE	0.559332459311774	purifying
Morus_012383-R1	C	22	0.26013971947394	0.124794747438279	FALSE	FALSE	TRUE	TRUE	1.0597294812057	purifying
Morus_012388-R2	C	22	1.67001185535485	0.16716711638578	FALSE	FALSE	FALSE	TRUE	3.32049535795122	purifying
Morus_012393-R1	C	22	0.360502487679285	0.0552112501063619	FALSE	FALSE	FALSE	TRUE	2.7069750424858	purifying
Morus_012401-R1	C	22	0.168292217553274	0.10774355133537	FALSE	FALSE	TRUE	TRUE	0.643366938976195	purifying
Morus_012402-R1	C	22	0.0777838697479565	0.0340993275123756	FALSE	FALSE	TRUE	TRUE	1.18972772312844	purifying
Morus_012407-R1	C	22	1.23459293825068	0.129765044099263	TRUE	FALSE	FALSE	TRUE	3.25006173453023	purifying
Morus_012414-R1	C	22	0.570523989263968	0.0403187969573901	FALSE	FALSE	FALSE	TRUE	3.82276305281706	purifying
Morus_012421-R1	C	22	0.361309905377251	0.154336590918275	FALSE	FALSE	FALSE	TRUE	1.22715666298791	purifying
Morus_012422-R1	J	22	0.166149768032323	0.193817872700513	FALSE	FALSE	TRUE	FALSE	-0.222217334580123	purifying
Morus_012427-R1	C	22	1.03488021074911	0.222119648902409	FALSE	FALSE	FALSE	TRUE	2.22005485710207	purifying
Morus_012432-R1	C	22	0.0910990773658444	0.0613519388338741	FALSE	FALSE	TRUE	TRUE	0.570327506340073	purifying
Morus_012432-R1	J	22	0.148991279280708	0.580339646131857	FALSE	FALSE	TRUE	FALSE	-1.96166960083572	purifying
Morus_012451-R1	C	22	0.580817214419094	0.0886650263126487	FALSE	FALSE	FALSE	TRUE	2.71164715839303	purifying
Morus_012458-R1	C	22	0.174922379035338	0.0759716495004197	FALSE	FALSE	FALSE	TRUE	1.20318182450166	purifying
Morus_012460-R1	C	22	0.204446181150591	0.0238249024855823	FALSE	FALSE	FALSE	TRUE	3.10117890065687	purifying
Morus_012492-R1	C	22	1.54956527655964	0.189512374165461	FALSE	FALSE	FALSE	TRUE	3.03149957376323	purifying
Morus_012496-R1	C	22	0.332435821209715	0.0442395032402573	FALSE	FALSE	FALSE	TRUE	2.90966875536212	purifying
Morus_012516-R1	C	22	0.376187627716794	0.0564264854748997	FALSE	FALSE	FALSE	TRUE	2.73700800223041	purifying
Morus_012517-R2	C	22	0.482290243328208	0.0458787057102453	FALSE	FALSE	FALSE	TRUE	3.39400502785836	purifying
Morus_012525-R1	C	22	0.24323346345318	0.0600847083453606	FALSE	FALSE	TRUE	TRUE	2.01727195025929	purifying
Morus_012528-R1	C	22	0.183417507886887	0.0996596404009086	FALSE	FALSE	FALSE	TRUE	0.880050082634132	purifying
Morus_012544-R1	C	22	0.11513774969097	0.0811077922367241	FALSE	FALSE	TRUE	TRUE	0.505448491216877	purifying
Morus_012545-R1	C	22	0.513890918028587	0.142531803705728	FALSE	FALSE	FALSE	TRUE	1.85017828602571	purifying
Morus_012550-R1	C	22	0.514945972261754	0.18658639552115	FALSE	FALSE	FALSE	TRUE	1.46457727423833	purifying
Morus_012550-R1	J	22	0.194584355516413	0.686426218230485	FALSE	FALSE	TRUE	FALSE	-1.81870893517616	purifying
Morus_012583-R1	C	22	0.480132814995098	0.0925676089355466	FALSE	FALSE	FALSE	TRUE	2.37485417924926	purifying
Morus_012591-R1	C	22	0.778721512852382	0.0902095786558844	FALSE	FALSE	FALSE	TRUE	3.10975494718125	purifying
Morus_012593-R1	C	22	0.0603461224794986	0.0287744289408236	FALSE	FALSE	TRUE	TRUE	1.06847377723446	purifying
Morus_012619-R1	C	22	0.101388321029112	0.0289644949754344	FALSE	FALSE	FALSE	TRUE	1.80753406162676	purifying
Morus_012633-R1	C	22	0.58795814429897	0.200176451394944	FALSE	FALSE	FALSE	TRUE	1.55444118919554	purifying
Morus_012635-R1	C	22	0.558914790765659	0.0406176770075124	FALSE	FALSE	FALSE	TRUE	3.78244871709242	purifying
Morus_012642-R1	C	22	0.277450961434628	0.0754063497318045	FALSE	FALSE	FALSE	TRUE	1.87947488374603	purifying
Morus_012663-R1	C	22	0.158431990856379	0.084425612040446	FALSE	FALSE	TRUE	TRUE	0.908111038113521	purifying
Morus_012672-R1	C	22	0.556921734769274	0.0939727913108139	FALSE	FALSE	FALSE	TRUE	2.56715958983399	purifying
Morus_012678-R1	C	22	0.301915751163106	0.203944301117646	FALSE	FALSE	FALSE	TRUE	0.565970831264732	purifying
Morus_012682-R1	C	22	0.283077673796184	0.178741024644472	FALSE	FALSE	FALSE	TRUE	0.663327169259492	purifying
Morus_012739-R1	C	22	0.0969045383884508	0.0570042844314486	FALSE	FALSE	FALSE	TRUE	0.76549387778173	purifying
Morus_012751-R1	C	22	0.209762568722645	0.102054537669649	FALSE	FALSE	TRUE	TRUE	1.0394169272079	purifying
Morus_012760-R1	C	22	0.818472468916795	0.214952721266722	FALSE	FALSE	FALSE	TRUE	1.92891451463962	purifying
Morus_012782-R1	C	22	1.1316184952962	0.300925905665329	FALSE	FALSE	FALSE	TRUE	1.91090744787282	purifying
Morus_012786-R3	C	22	0.930353002791271	0.314587951446225	FALSE	FALSE	FALSE	TRUE	1.56431480290277	purifying
Morus_012808-R1	C	22	0.324650109392965	0.128068102721375	FALSE	FALSE	FALSE	TRUE	1.34197449987319	purifying
Morus_012811-R1	C	22	0.130841384489782	0.0686629017919097	FALSE	FALSE	TRUE	TRUE	0.930216196358843	purifying
Morus_012815-R1	C	22	0.733113596237608	0.283526012514195	FALSE	FALSE	FALSE	TRUE	1.370555658405	purifying
Morus_012821-R4	C	22	0.390272829636187	0.164766490732404	FALSE	FALSE	FALSE	TRUE	1.24406016215857	purifying
Morus_012825-R1	C	22	0.318466900359826	0.115414493588567	FALSE	FALSE	FALSE	TRUE	1.46431902778879	purifying
Morus_012827-R1	C	22	0.551855278167877	0.112905676297433	FALSE	FALSE	FALSE	TRUE	2.28917195664448	purifying
Morus_012861-R1	C	22	0.417582933174415	0.265606153611938	FALSE	FALSE	FALSE	TRUE	0.652774177742469	purifying
Morus_012877-R1	C	22	0.375702453296756	0.0303207191095651	FALSE	FALSE	FALSE	TRUE	3.63121466155851	purifying
Morus_012892-R1	C	22	0.412736272010033	0.0574048342810371	FALSE	FALSE	FALSE	TRUE	2.84597608855912	purifying
Morus_012894-R1	C	22	0.165724492594519	0.0392035489000225	FALSE	FALSE	TRUE	TRUE	2.0797306704244	purifying
Morus_012895-R1	C	22	0.108622808014162	0.0518079850545833	FALSE	FALSE	FALSE	TRUE	1.06808068436403	purifying
Morus_012905-R1	C	22	0.122007705782429	0.0606785825390885	FALSE	FALSE	TRUE	TRUE	1.00771297911684	purifying
Morus_012911-R1	C	22	0.0881416475906522	0.0397396352422033	FALSE	FALSE	TRUE	TRUE	1.14924523389433	purifying
Morus_012925-R1	C	22	0.58769309382052	0.174241261804706	FALSE	FALSE	FALSE	TRUE	1.7539766380464	purifying
Morus_012927-R1	C	22	0.287104105682867	0.151254812314061	FALSE	FALSE	FALSE	TRUE	0.924592917888272	purifying
Morus_012934-R1	C	22	0.677583411262373	0.100215214020727	FALSE	FALSE	FALSE	TRUE	2.75729700902367	purifying
Morus_012955-R1	C	22	0.509591686629178	0.108507589870832	FALSE	FALSE	FALSE	TRUE	2.23154578237312	purifying
Morus_012963-R1	C	22	0.272622619156575	0.105182564241826	FALSE	FALSE	FALSE	TRUE	1.37400969193722	purifying
Morus_012965-R3	C	22	0.736304792455663	0.117442531260585	FALSE	FALSE	FALSE	TRUE	2.64834812344306	purifying
Morus_012970-R1	C	22	0.263349473279157	0.13528110228596	FALSE	FALSE	FALSE	TRUE	0.961018253831385	purifying
Morus_012973-R1	C	22	0.569520681494465	0.390356130134554	FALSE	FALSE	FALSE	TRUE	0.544957306842894	purifying
Morus_012974-R1	C	22	0.288541433314283	0.0907450403561261	FALSE	FALSE	TRUE	TRUE	1.66888779827991	purifying
Morus_012980-R2	C	22	0.485837079821134	0.277799704423387	FALSE	FALSE	FALSE	TRUE	0.80642753854013	purifying
Morus_012985-R1	C	22	0.169718734899552	0.0811047359179211	FALSE	FALSE	FALSE	TRUE	1.06528776503172	purifying
Morus_012992-R1	C	22	0.186339895865875	0.057422434414424	FALSE	FALSE	FALSE	TRUE	1.69825019241782	purifying
Morus_012998-R1	C	22	0.552989946142095	0.315863115939463	FALSE	FALSE	TRUE	TRUE	0.807953771085195	purifying
Morus_013009-R1	C	22	0.116878330703182	0.0642134435298044	FALSE	FALSE	TRUE	TRUE	0.864060206035466	purifying
Morus_013014-R1	C	22	0.122795832193834	0.0361191152056627	FALSE	FALSE	TRUE	TRUE	1.76542713782289	purifying
Morus_013022-R1	C	22	0.300066653601152	0.20172179584726	FALSE	FALSE	FALSE	TRUE	0.572916026991085	purifying
Morus_013029-R1	C	22	0.330788785354909	0.0841335047545341	FALSE	FALSE	FALSE	TRUE	1.97515797494872	purifying
Morus_013048-R1	C	22	0.59604574452224	0.184700783223425	FALSE	FALSE	FALSE	TRUE	1.69023307288768	purifying
Morus_013060-R1	C	22	0.474936427575484	0.132904905583058	FALSE	FALSE	FALSE	TRUE	1.83734005884773	purifying
Morus_013064-R1	C	22	0.215127325812668	0.0821767061550005	FALSE	FALSE	FALSE	TRUE	1.38838937980031	purifying
Morus_013067-R1	C	22	0.171101024186679	0.0751914477028513	FALSE	FALSE	FALSE	TRUE	1.18620791182997	purifying
Morus_013069-R2	C	22	0.451670707941921	0.220292470838829	FALSE	FALSE	FALSE	TRUE	1.03585116674548	purifying
Morus_013071-R1	C	22	0.439692976018769	0.250701803934199	FALSE	FALSE	FALSE	TRUE	0.810524108880332	purifying
Morus_013081-R1	J	22	0.19007680326845	2.44605857250619	FALSE	FALSE	TRUE	FALSE	-3.68580456740327	purifying
Morus_013095-R1	C	22	0.848684423152305	0.155637820090104	FALSE	FALSE	FALSE	TRUE	2.44703551956777	purifying
Morus_013098-R1	C	22	0.332616353264443	0.137281886441625	FALSE	FALSE	FALSE	TRUE	1.2767178185604	purifying
Morus_013099-R1	C	22	1.10028454067412	0.265263915340993	FALSE	FALSE	FALSE	TRUE	2.05237632241412	purifying
Morus_013105-R1	C	22	1.45323603291154	0.0789527919667685	FALSE	FALSE	FALSE	TRUE	4.20213494836591	purifying
Morus_013108-R1	C	22	0.261801226770025	0.177134559269986	FALSE	FALSE	FALSE	TRUE	0.563626145660299	purifying
Morus_013111-R1	C	22	0.69572923723696	0.249876796545569	FALSE	FALSE	FALSE	TRUE	1.4773090100234	purifying
Morus_013116-R1	C	22	0.285934859293835	0.0753736667446937	FALSE	FALSE	FALSE	TRUE	1.92355403148088	purifying
Morus_013121-R1	C	22	0.11380699788047	0.0467017048966638	FALSE	FALSE	FALSE	TRUE	1.28504214710778	purifying
Morus_013122-R1	C	22	0.116949801307981	0.0329006566894591	FALSE	FALSE	TRUE	TRUE	1.82970112540562	purifying
Morus_013137-R1	C	22	0.182046487878265	0.101709507665154	FALSE	FALSE	FALSE	TRUE	0.839852361286061	purifying
Morus_013148-R1	C	22	0.369073602627831	0.102931758315695	FALSE	FALSE	FALSE	TRUE	1.84222037837079	purifying
Morus_013151-R1	C	22	0.075223868084379	0.0250114477179287	FALSE	FALSE	TRUE	TRUE	1.58860192674974	purifying
Morus_013159-R1	C	22	0.186558269095128	0.0776183008034729	FALSE	FALSE	FALSE	TRUE	1.26515755271994	purifying
Morus_013160-R1	C	22	0.541591292342528	0.0449791695899053	FALSE	FALSE	FALSE	TRUE	3.58987561228584	purifying
Morus_013165-R1	C	22	1.77326659909346	0.167928713291275	FALSE	FALSE	FALSE	TRUE	3.40048861666111	purifying
Morus_013174-R1	C	22	1.22641647487136	0.250402586600081	FALSE	FALSE	FALSE	TRUE	2.29212761229264	purifying
Morus_013178-R1	C	22	0.324721952869273	0.132507964977374	FALSE	FALSE	FALSE	TRUE	1.29312583965495	purifying
Morus_013181-R1	J	22	0.202537989382276	0.21462493146531	FALSE	FALSE	TRUE	FALSE	-0.0836251386155309	purifying
Morus_013195-R1	C	22	0.447951711258633	0.120195005259613	FALSE	FALSE	FALSE	TRUE	1.89796627393981	purifying
Morus_013202-R1	C	22	0.148192646933298	0.0479720011102937	FALSE	FALSE	FALSE	TRUE	1.62720933867342	purifying
Morus_013215-R1	C	22	0.720298298380394	0.250502890537597	FALSE	FALSE	FALSE	TRUE	1.52376724541023	purifying
Morus_013235-R1	C	22	0.307897494851381	0.109825490278419	FALSE	FALSE	FALSE	TRUE	1.48723718935568	purifying
Morus_013245-R1	C	22	0.335772905401539	0.084136897171134	FALSE	FALSE	FALSE	TRUE	1.9966752992506	purifying
Morus_013280-R1	C	22	0.0514460971736598	0.00994133477902311	FALSE	FALSE	TRUE	TRUE	2.37155016072442	purifying
Morus_013306-R1	C	22	0.241705079372434	0.0714802555607702	FALSE	FALSE	FALSE	TRUE	1.75763109378474	purifying
Morus_013314-R1	C	22	0.292062587088807	0.176482139537463	FALSE	FALSE	TRUE	TRUE	0.726755375977183	purifying
Morus_013319-R1	C	22	0.421548808833222	0.134682172280151	FALSE	FALSE	FALSE	TRUE	1.64614078701241	purifying
Morus_013321-R1	C	22	0.219929196148921	0.0569656167227267	FALSE	FALSE	FALSE	TRUE	1.94887583231308	purifying
Morus_013335-R1	C	22	0.224392480413836	0.143862828619948	FALSE	FALSE	FALSE	TRUE	0.641330455141684	purifying
Morus_013346-R1	C	22	0.795993012447195	0.235172146637465	FALSE	FALSE	FALSE	TRUE	1.75903856614821	purifying
Morus_013359-R1	C	22	0.0990770029998264	0.0534048519516167	FALSE	FALSE	TRUE	TRUE	0.891579408896561	purifying
Morus_013363-R1	C	22	0.127407420074239	0.0244296459965097	FALSE	FALSE	TRUE	TRUE	2.38274443792398	purifying
Morus_013368-R1	C	22	0.488039442569095	0.106258387082906	FALSE	FALSE	FALSE	TRUE	2.19942102967522	purifying
Morus_013386-R1	C	22	0.532265076930408	0.136230252978819	FALSE	FALSE	FALSE	TRUE	1.96609778933338	purifying
Morus_013391-R1	C	22	0.52948582773017	0.107052229855069	FALSE	FALSE	FALSE	TRUE	2.30627722262055	purifying
Morus_013408-R1	C	22	0.177026932984847	0.0345561095371267	FALSE	FALSE	TRUE	TRUE	2.35695616203617	purifying
Morus_013439-R1	C	22	0.458764513035512	0.246754101862618	FALSE	FALSE	FALSE	TRUE	0.894679731193574	purifying
Morus_013453-R1	C	22	0.3217831974579	0.140098602500763	FALSE	FALSE	FALSE	TRUE	1.199646430075	purifying
Morus_013460-R1	C	22	0.617799263391624	0.301596636218458	FALSE	FALSE	FALSE	TRUE	1.03451781286323	purifying
Morus_013465-R1	C	22	0.283765401403643	0.171689221891318	FALSE	FALSE	FALSE	TRUE	0.72489922265614	purifying
Morus_013472-R1	C	22	0.520231652425201	0.148010938603037	FALSE	FALSE	FALSE	TRUE	1.81345037901044	purifying
Morus_013481-R1	C	22	0.162009194636866	0.0860639157374118	FALSE	FALSE	FALSE	TRUE	0.91259530720009	purifying
Morus_013509-R1	C	22	0.734508951734197	0.0880193800101902	FALSE	FALSE	FALSE	TRUE	3.06088695870699	purifying
Morus_013527-R1	C	22	0.827210569934364	0.150200135574531	FALSE	FALSE	FALSE	TRUE	2.46136850517814	purifying
Morus_013531-R1	C	22	1.26514766229739	0.317218095083491	FALSE	FALSE	FALSE	TRUE	1.99575880536089	purifying
Morus_013533-R1	C	22	0.488161228389754	0.239733440407729	FALSE	FALSE	FALSE	TRUE	1.02592655087918	purifying
Morus_013539-R1	C	22	0.183117124931657	0.128633831249465	FALSE	FALSE	FALSE	TRUE	0.509496589295662	purifying
Morus_013565-R1	C	22	0.390375728727315	0.0920718948037092	FALSE	FALSE	FALSE	TRUE	2.08403061532969	purifying
Morus_013594-R1	C	22	0.479662202801559	0.0891662448152045	FALSE	FALSE	FALSE	TRUE	2.42744919487776	purifying
Morus_013621-R1	C	22	0.327367158580671	0.154295705790091	FALSE	FALSE	FALSE	TRUE	1.08521168737838	purifying
Morus_013623-R1	C	22	0.27015826289771	0.0796859285248637	FALSE	FALSE	FALSE	TRUE	1.76140791697728	purifying
Morus_013651-R1	C	22	1.21799724580819	0.12448130603986	FALSE	FALSE	FALSE	TRUE	3.29050986378255	purifying
Morus_013664-R1	C	22	0.232997351802856	0.0995194925876481	FALSE	FALSE	FALSE	TRUE	1.22726252277308	purifying
Morus_013745-R1	C	22	0.331080034069453	0.177837870328195	FALSE	FALSE	FALSE	TRUE	0.896617434189754	purifying
Morus_013764-R2	C	22	1.29664823479891	0.171697572473869	FALSE	FALSE	FALSE	TRUE	2.91684559949042	purifying
Morus_013781-R1	C	22	0.607097492167137	0.088849730275639	FALSE	FALSE	FALSE	TRUE	2.77248891190284	purifying
Morus_013800-R1	C	22	1.12484391373275	0.131558363369812	FALSE	FALSE	FALSE	TRUE	3.09594995231442	purifying
Morus_013820-R1	C	22	0.602735852869392	0.252389195581235	FALSE	FALSE	FALSE	TRUE	1.25587573202927	purifying
Morus_013850-R1	C	22	0.356528958430181	0.137771674024304	FALSE	FALSE	FALSE	TRUE	1.37173996258694	purifying
Morus_013889-R1	C	22	0.809519714067695	0.134527564937849	FALSE	FALSE	FALSE	TRUE	2.58916440075524	purifying
Morus_013892-R1	C	22	0.0816133950129627	0.0278602164089735	FALSE	FALSE	TRUE	TRUE	1.55059949338392	purifying
Morus_013904-R1	C	22	0.738333912309743	0.0906962748698951	FALSE	FALSE	FALSE	TRUE	3.02515822238524	purifying
Morus_013909-R1	C	22	0.346923693062134	0.125311331958195	FALSE	FALSE	FALSE	TRUE	1.46910148836787	purifying
Morus_013931-R1	C	22	0.302380507188154	0.0763512749789092	FALSE	FALSE	FALSE	TRUE	1.98564098623276	purifying
Morus_013933-R1	C	22	0.542016441023211	0.123405495077454	FALSE	FALSE	FALSE	TRUE	2.13492997646476	purifying
Morus_013934-R1	C	22	0.212205522221198	0.0418876694735487	FALSE	FALSE	TRUE	TRUE	2.34086467641124	purifying
Morus_013935-R1	C	22	0.310117950234742	0.0902785359727866	FALSE	FALSE	FALSE	TRUE	1.7803621064207	purifying
Morus_013950-R1	C	22	0.449985081110236	0.0943525726745186	FALSE	FALSE	FALSE	TRUE	2.2537434099799	purifying
Morus_013961-R1	C	22	0.261902996307852	0.0761545015374606	FALSE	FALSE	FALSE	TRUE	1.78203134207229	purifying
Morus_013963-R1	C	22	0.500428411493424	0.0555637184338485	FALSE	FALSE	FALSE	TRUE	3.17094864422356	purifying
Morus_013968-R1	C	22	0.141706145160557	0.0734548181052375	FALSE	FALSE	TRUE	TRUE	0.947973293465255	purifying
Morus_013971-R1	C	22	0.285266504210537	0.172015477168768	FALSE	FALSE	TRUE	TRUE	0.729771978748632	purifying
Morus_013976-R1	C	22	0.29667933351338	0.191256952775483	FALSE	FALSE	TRUE	TRUE	0.633392237995645	purifying
Morus_013978-R1	C	22	0.439340990809422	0.281112912108054	FALSE	FALSE	FALSE	TRUE	0.644191388864772	purifying
Morus_013984-R1	C	22	0.157197598928301	0.0470258039478145	FALSE	FALSE	FALSE	TRUE	1.74105466849144	purifying
Morus_013985-R2	C	22	0.501579276528956	0.277470385237811	FALSE	FALSE	FALSE	TRUE	0.854143943316986	purifying
Morus_013996-R1	C	22	0.833323784677892	0.251921693682989	FALSE	FALSE	FALSE	TRUE	1.72590179606713	purifying
Morus_013998-R1	C	22	0.393265442284033	0.0621672866260279	FALSE	FALSE	FALSE	TRUE	2.6612758997855	purifying
Morus_014001-R1	C	22	0.448367887289962	0.226125449647248	FALSE	FALSE	FALSE	TRUE	0.987559582459712	purifying
Morus_014003-R1	C	22	0.411106904588902	0.154140930389162	FALSE	FALSE	FALSE	TRUE	1.41526359818387	purifying
Morus_014014-R1	C	22	0.217083036907783	0.0749548948670967	FALSE	FALSE	FALSE	TRUE	1.53415239631767	purifying
Morus_014017-R1	C	22	0.394680284209053	0.105213421793268	FALSE	FALSE	FALSE	TRUE	1.90736569579484	purifying
Morus_014019-R1	C	22	0.897468654184151	0.144761418233639	FALSE	FALSE	FALSE	TRUE	2.63218440388573	purifying
Morus_014023-R1	C	22	0.30273951255626	0.107734336512658	FALSE	FALSE	FALSE	TRUE	1.49059885198824	purifying
Morus_014025-R1	C	22	0.0382607629892034	0.0225458027802364	FALSE	FALSE	TRUE	TRUE	0.76300676352404	purifying
Morus_014032-R1	C	22	0.500519275015861	0.093867735484327	FALSE	FALSE	FALSE	TRUE	2.41472436788834	purifying
Morus_014050-R1	C	22	0.397583171540209	0.274791182390552	FALSE	FALSE	FALSE	TRUE	0.532920982273121	purifying
Morus_014074-R1	C	22	0.545475345606678	0.163903476069242	FALSE	FALSE	FALSE	TRUE	1.73466753961927	purifying
Morus_014076-R2	C	22	0.516956793461904	0.256337710340546	FALSE	FALSE	FALSE	TRUE	1.01199797518693	purifying
Morus_014085-R1	C	22	0.100196304904562	0.0166405188928506	FALSE	FALSE	TRUE	TRUE	2.59005697887866	purifying
Morus_014096-R1	C	22	0.389715555161361	0.0968604149067047	FALSE	FALSE	FALSE	TRUE	2.00844242866267	purifying
Morus_014099-R1	C	22	0.756064216063709	0.145251434581603	FALSE	FALSE	FALSE	TRUE	2.37995636194027	purifying
Morus_014106-R1	C	22	0.574828014228247	0.186778088087858	FALSE	FALSE	FALSE	TRUE	1.62180515832247	purifying
Morus_014123-R1	C	22	0.304768448136113	0.0924710879694191	FALSE	FALSE	FALSE	TRUE	1.72063928429924	purifying
Morus_014149-R1	C	22	0.281076378488863	0.128797245837239	FALSE	FALSE	FALSE	TRUE	1.12586047186735	purifying
Morus_014157-R1	C	22	0.972308997961943	0.152878406611352	FALSE	FALSE	FALSE	TRUE	2.6690302255665	purifying
Morus_014167-R1	C	22	1.55518746988574	0.0838384593210883	FALSE	FALSE	FALSE	TRUE	4.21333248504867	purifying
Morus_014173-R1	C	22	0.252896571082784	0.0642709205127602	FALSE	FALSE	FALSE	TRUE	1.97630943577779	purifying
Morus_014200-R1	C	22	0.380251537295385	0.170958461776139	FALSE	FALSE	FALSE	TRUE	1.15330824823567	purifying
Morus_014214-R1	C	22	0.203507741045862	0.10393295889159	FALSE	FALSE	FALSE	TRUE	0.969430443207568	purifying
Morus_014250-R1	C	22	0.31387907047286	0.153522465244542	FALSE	FALSE	FALSE	TRUE	1.03175904944837	purifying
Morus_014261-R1	C	22	0.792283331075857	0.175221816249096	FALSE	FALSE	FALSE	TRUE	2.17683403856446	purifying
Morus_014263-R1	C	22	0.281723170079457	0.162984572519427	FALSE	FALSE	FALSE	TRUE	0.789542810740045	purifying
Morus_014282-R1	C	22	0.332345574968635	0.0774330909743607	FALSE	FALSE	FALSE	TRUE	2.10166200726985	purifying
Morus_014320-R2	C	22	0.595062321313266	0.188182444313648	FALSE	FALSE	FALSE	TRUE	1.66090872663934	purifying
Morus_014325-R1	C	22	1.18774254833628	0.200282314000976	FALSE	FALSE	FALSE	TRUE	2.56811522138832	purifying
Morus_014339-R1	C	22	0.131523623291618	0.0608995094089775	FALSE	FALSE	TRUE	TRUE	1.11081943760229	purifying
Morus_014341-R1	C	22	0.145190107416945	0.0353017607459149	FALSE	FALSE	FALSE	TRUE	2.04013111040436	purifying
Morus_014345-R1	C	22	0.637912018430416	0.102180232456396	FALSE	FALSE	FALSE	TRUE	2.64224133659396	purifying
Morus_014354-R2	C	22	0.173964375528691	0.0750747885035495	FALSE	FALSE	FALSE	TRUE	1.21239149022168	purifying
Morus_014356-R1	C	22	0.214224967060074	0.0344995181801403	FALSE	FALSE	FALSE	TRUE	2.63447851172103	purifying
Morus_014361-R1	C	22	0.376547987487537	0.110874341254669	FALSE	FALSE	FALSE	TRUE	1.7639082015132	purifying
